Soil_color,Nitrogen,Phosphorus,Potassium,pH,Temperature,Crop,Fertilizer
Black,130,90,145,6,20,Sugarcane,Urea
Black,135,90,145,6,20,Sugarcane,Urea
Black,140,90,145,6,20,Sugarcane,Urea
Black,145,90,145,6,20,Sugarcane,Urea
Black,150,90,145,6,20,Sugarcane,Urea
Black,40,40,60,5.5,20,Ginger,Urea
Black,45,40,60,5.5,20,Ginger,Urea
Black,50,40,60,5.5,20,Ginger,Urea
Black,55,40,60,5.5,20,Ginger,Urea
Black,60,40,60,5.5,20,Ginger,Urea
Black,40,45,65,6,25,Ginger,Urea
Black,45,45,65,6,25,Ginger,Urea
Black,50,45,65,6,25,Ginger,Urea
Black,55,45,65,6,25,Ginger,Urea
Black,60,45,65,6,25,Ginger,Urea
Black,40,50,70,6.5,30,Ginger,Urea
Black,45,50,70,6.5,30,Ginger,Urea
Black,50,50,70,6.5,30,Ginger,Urea
Black,55,50,70,6.5,30,Ginger,Urea
Black,60,50,70,6.5,30,Ginger,Urea
Black,40,55,75,5.5,35,Ginger,Urea
Black,45,55,75,5.5,35,Ginger,Urea
Black,50,55,75,5.5,35,Ginger,Urea
Black,55,55,75,5.5,35,Ginger,Urea
Black,60,55,75,5.5,35,Ginger,Urea
Black,40,60,80,6,20,Ginger,Urea
Black,45,60,80,6,20,Ginger,Urea
Black,50,60,80,6,20,Ginger,Urea
Black,55,60,80,6,20,Ginger,Urea
Black,60,60,80,6,20,Ginger,Urea
Black,40,40,65,6.5,25,Ginger,Ammonium Sulphate
Black,45,40,65,6.5,25,Ginger,Ammonium Sulphate
Black,50,40,65,6.5,25,Ginger,Ammonium Sulphate
Black,55,40,65,6.5,25,Ginger,Ammonium Sulphate
Black,60,40,65,6.5,25,Ginger,Ammonium Sulphate
Black,40,45,70,5.5,30,Ginger,Ammonium Sulphate
Black,45,45,70,5.5,30,Ginger,Ammonium Sulphate
Black,50,45,70,5.5,30,Ginger,Ammonium Sulphate
Black,55,45,70,5.5,30,Ginger,Ammonium Sulphate
Black,60,45,70,5.5,30,Ginger,Ammonium Sulphate
Black,40,50,75,6,35,Ginger,Ammonium Sulphate
Black,45,50,75,6,35,Ginger,Ammonium Sulphate
Black,50,50,75,6,35,Ginger,Ammonium Sulphate
Black,55,50,75,6,35,Ginger,Ammonium Sulphate
Black,60,50,75,6,35,Ginger,Ammonium Sulphate
Black,40,55,80,6.5,20,Ginger,Ammonium Sulphate
Black,45,55,80,6.5,20,Ginger,Ammonium Sulphate
Black,50,55,80,6.5,20,Ginger,Ammonium Sulphate
Black,55,55,80,6.5,20,Ginger,Ammonium Sulphate
Black,60,55,80,6.5,20,Ginger,Ammonium Sulphate
Black,40,60,60,5.5,25,Ginger,Ammonium Sulphate
Black,45,60,60,5.5,25,Ginger,Ammonium Sulphate
Black,50,60,60,5.5,25,Ginger,Ammonium Sulphate
Black,55,60,60,5.5,25,Ginger,Ammonium Sulphate
Black,60,60,60,5.5,25,Ginger,Ammonium Sulphate
Black,40,40,70,6,30,Ginger,DAP
Black,45,40,70,6,30,Ginger,DAP
Black,50,40,70,6,30,Ginger,DAP
Black,55,40,70,6,30,Ginger,DAP
Black,60,40,70,6,30,Ginger,DAP
Black,40,45,75,6.5,35,Ginger,DAP
Black,45,45,75,6.5,35,Ginger,DAP
Black,50,45,75,6.5,35,Ginger,DAP
Black,55,45,75,6.5,35,Ginger,DAP
Black,60,45,75,6.5,35,Ginger,DAP
Black,40,50,80,5.5,20,Ginger,DAP
Black,45,50,80,5.5,20,Ginger,DAP
Black,50,50,80,5.5,20,Ginger,DAP
Black,55,50,80,5.5,20,Ginger,DAP
Black,60,50,80,5.5,20,Ginger,DAP
Black,40,55,60,6,25,Ginger,DAP
Black,45,55,60,6,25,Ginger,DAP
Black,50,55,60,6,25,Ginger,DAP
Black,55,55,60,6,25,Ginger,DAP
Black,60,55,60,6,25,Ginger,DAP
Black,40,60,65,6.5,30,Ginger,DAP
Black,45,60,65,6.5,30,Ginger,DAP
Black,50,60,65,6.5,30,Ginger,DAP
Black,55,60,65,6.5,30,Ginger,DAP
Black,60,60,65,6.5,30,Ginger,DAP
Black,40,40,75,5.5,35,Ginger,Urea
Black,45,40,75,5.5,35,Ginger,Urea
Black,50,40,75,5.5,35,Ginger,Urea
Black,55,40,75,5.5,35,Ginger,Urea
Black,60,40,75,5.5,35,Ginger,Urea
Black,40,45,80,6,20,Ginger,Urea
Black,45,45,80,6,20,Ginger,Urea
Black,50,45,80,6,20,Ginger,Urea
Black,55,45,80,6,20,Ginger,Urea
Black,60,45,80,6,20,Ginger,Urea
Black,40,50,60,6.5,25,Ginger,Urea
Black,45,50,60,6.5,25,Ginger,Urea
Black,50,50,60,6.5,25,Ginger,Urea
Black,55,50,60,6.5,25,Ginger,Urea
Black,60,50,60,6.5,25,Ginger,Urea
Black,40,55,65,5.5,30,Ginger,Urea
Black,45,55,65,5.5,30,Ginger,Urea
Black,50,55,65,5.5,30,Ginger,Urea
Black,55,55,65,5.5,30,Ginger,Urea
Black,60,55,65,5.5,30,Ginger,Urea
Black,40,60,70,6,35,Ginger,Urea
Black,45,60,70,6,35,Ginger,Urea
Black,50,60,70,6,35,Ginger,Urea
Black,55,60,70,6,35,Ginger,Urea
Black,60,60,70,6,35,Ginger,Urea
Black,40,40,80,6.5,20,Ginger,Ammonium Sulphate
Black,45,40,80,6.5,20,Ginger,Ammonium Sulphate
Black,50,40,80,6.5,20,Ginger,Ammonium Sulphate
Black,55,40,80,6.5,20,Ginger,Ammonium Sulphate
Black,60,40,80,6.5,20,Ginger,Ammonium Sulphate
Black,40,45,60,5.5,25,Ginger,Ammonium Sulphate
Black,45,45,60,5.5,25,Ginger,Ammonium Sulphate
Black,50,45,60,5.5,25,Ginger,Ammonium Sulphate
Black,55,45,60,5.5,25,Ginger,Ammonium Sulphate
Black,60,45,60,5.5,25,Ginger,Ammonium Sulphate
Black,40,50,65,6,30,Ginger,Ammonium Sulphate
Black,45,50,65,6,30,Ginger,Ammonium Sulphate
Black,50,50,65,6,30,Ginger,Ammonium Sulphate
Black,55,50,65,6,30,Ginger,Ammonium Sulphate
Black,60,50,65,6,30,Ginger,Ammonium Sulphate
Black,40,55,70,6.5,35,Ginger,Ammonium Sulphate
Black,45,55,70,6.5,35,Ginger,Ammonium Sulphate
Black,50,55,70,6.5,35,Ginger,Ammonium Sulphate
Black,55,55,70,6.5,35,Ginger,Ammonium Sulphate
Black,60,55,70,6.5,35,Ginger,Ammonium Sulphate
Black,40,60,75,5.5,20,Ginger,Ammonium Sulphate
Black,45,60,75,5.5,20,Ginger,Ammonium Sulphate
Black,50,60,75,5.5,20,Ginger,Ammonium Sulphate
Black,55,60,75,5.5,20,Ginger,Ammonium Sulphate
Black,60,60,75,5.5,20,Ginger,Ammonium Sulphate
Red,50,50,40,5.5,20,Turmeric,Urea
Red,55,50,40,5.5,20,Turmeric,Urea
Red,60,50,40,5.5,20,Turmeric,Urea
Red,50,55,45,6,25,Turmeric,Urea
Red,55,55,45,6,25,Turmeric,Urea
Red,60,55,45,6,25,Turmeric,Urea
Red,50,60,50,6.5,30,Turmeric,Urea
Red,55,60,50,6.5,30,Turmeric,Urea
Red,60,60,50,6.5,30,Turmeric,Urea
Red,50,50,45,7,20,Turmeric,Ferrous Sulphate
Red,55,50,45,7,20,Turmeric,Ferrous Sulphate
Red,60,50,45,7,20,Turmeric,Ferrous Sulphate
Red,50,55,50,7.5,25,Turmeric,Ferrous Sulphate
Red,55,55,50,7.5,25,Turmeric,Ferrous Sulphate
Red,60,55,50,7.5,25,Turmeric,Ferrous Sulphate
Red,50,60,40,5.5,30,Turmeric,Ferrous Sulphate
Red,55,60,40,5.5,30,Turmeric,Ferrous Sulphate
Red,60,60,40,5.5,30,Turmeric,Ferrous Sulphate
Red,50,50,50,6,20,Turmeric,White Potash
Red,55,50,50,6,20,Turmeric,White Potash
Red,60,50,50,6,20,Turmeric,White Potash
Red,50,55,40,6.5,25,Turmeric,White Potash
Red,55,55,40,6.5,25,Turmeric,White Potash
Red,60,55,40,6.5,25,Turmeric,White Potash
Red,50,60,45,7,30,Turmeric,White Potash
Red,55,60,45,7,30,Turmeric,White Potash
Red,60,60,45,7,30,Turmeric,White Potash
Black,60,40,45,6.5,25,Wheat,Urea
Black,65,40,45,6.5,25,Wheat,Urea
Black,70,40,45,6.5,25,Wheat,Urea
Black,75,40,45,6.5,25,Wheat,Urea
Black,80,40,45,6.5,25,Wheat,Urea
Black,60,45,50,7,15,Wheat,Urea
Black,65,45,50,7,15,Wheat,Urea
Black,70,45,50,7,15,Wheat,Urea
Black,75,45,50,7,15,Wheat,Urea
Black,80,45,50,7,15,Wheat,Urea
Black,60,50,55,7.5,20,Wheat,Urea
Black,65,50,55,7.5,20,Wheat,Urea
Black,70,50,55,7.5,20,Wheat,Urea
Black,75,50,55,7.5,20,Wheat,Urea
Black,80,50,55,7.5,20,Wheat,Urea
Black,60,55,60,6,25,Wheat,Urea
Black,65,55,60,6,25,Wheat,Urea
Black,70,55,60,6,25,Wheat,Urea
Black,75,55,60,6,25,Wheat,Urea
Black,80,55,60,6,25,Wheat,Urea
Black,60,60,40,6.5,15,Wheat,Urea
Black,65,60,40,6.5,15,Wheat,Urea
Black,70,60,40,6.5,15,Wheat,Urea
Black,75,60,40,6.5,15,Wheat,Urea
Black,80,60,40,6.5,15,Wheat,Urea
Black,60,40,50,7,20,Wheat,19:19:19 NPK
Black,65,40,50,7,20,Wheat,19:19:19 NPK
Black,70,40,50,7,20,Wheat,19:19:19 NPK
Black,75,40,50,7,20,Wheat,19:19:19 NPK
Black,80,40,50,7,20,Wheat,19:19:19 NPK
Black,60,45,55,7.5,25,Wheat,19:19:19 NPK
Black,65,45,55,7.5,25,Wheat,19:19:19 NPK
Black,70,45,55,7.5,25,Wheat,19:19:19 NPK
Black,75,45,55,7.5,25,Wheat,19:19:19 NPK
Black,80,45,55,7.5,25,Wheat,19:19:19 NPK
Black,60,50,60,6,15,Wheat,19:19:19 NPK
Black,65,50,60,6,15,Wheat,19:19:19 NPK
Black,70,50,60,6,15,Wheat,19:19:19 NPK
Black,75,50,60,6,15,Wheat,19:19:19 NPK
Black,80,50,60,6,15,Wheat,19:19:19 NPK
Black,60,55,40,6.5,20,Wheat,19:19:19 NPK
Black,65,55,40,6.5,20,Wheat,19:19:19 NPK
Black,70,55,40,6.5,20,Wheat,19:19:19 NPK
Black,75,55,40,6.5,20,Wheat,19:19:19 NPK
Black,80,55,40,6.5,20,Wheat,19:19:19 NPK
Black,60,60,45,7,25,Wheat,19:19:19 NPK
Black,65,60,45,7,25,Wheat,19:19:19 NPK
Black,70,60,45,7,25,Wheat,19:19:19 NPK
Black,75,60,45,7,25,Wheat,19:19:19 NPK
Black,80,60,45,7,25,Wheat,19:19:19 NPK
Black,60,40,55,7.5,15,Wheat,Urea
Black,65,40,55,7.5,15,Wheat,Urea
Black,70,40,55,7.5,15,Wheat,Urea
Black,75,40,55,7.5,15,Wheat,Urea
Black,80,40,55,7.5,15,Wheat,Urea
Black,60,45,60,6,20,Wheat,Urea
Black,65,45,60,6,20,Wheat,Urea
Black,70,45,60,6,20,Wheat,Urea
Black,75,45,60,6,20,Wheat,Urea
Black,80,45,60,6,20,Wheat,Urea
Black,60,50,40,6.5,25,Wheat,Urea
Black,65,50,40,6.5,25,Wheat,Urea
Black,70,50,40,6.5,25,Wheat,Urea
Black,75,50,40,6.5,25,Wheat,Urea
Black,80,50,40,6.5,25,Wheat,Urea
Black,60,55,45,7,15,Wheat,Urea
Black,65,55,45,7,15,Wheat,Urea
Black,70,55,45,7,15,Wheat,Urea
Black,75,55,45,7,15,Wheat,Urea
Black,80,55,45,7,15,Wheat,Urea
Black,60,60,50,7.5,20,Wheat,Urea
Black,65,60,50,7.5,20,Wheat,Urea
Black,70,60,50,7.5,20,Wheat,Urea
Black,75,60,50,7.5,20,Wheat,Urea
Black,80,60,50,7.5,20,Wheat,Urea
Reddish Brown,120,60,80,6.5,20,Sugarcane,DAP
Reddish Brown,125,60,80,6.5,20,Sugarcane,DAP
Reddish Brown,130,60,80,6.5,20,Sugarcane,DAP
Reddish Brown,135,60,80,6.5,20,Sugarcane,DAP
Reddish Brown,140,60,80,6.5,20,Sugarcane,DAP
Reddish Brown,145,60,80,6.5,20,Sugarcane,DAP
Reddish Brown,150,60,80,6.5,20,Sugarcane,DAP
Reddish Brown,120,65,85,7,25,Sugarcane,DAP
Reddish Brown,125,65,85,7,25,Sugarcane,DAP
Reddish Brown,130,65,85,7,25,Sugarcane,DAP
Reddish Brown,135,65,85,7,25,Sugarcane,DAP
Reddish Brown,140,65,85,7,25,Sugarcane,DAP
Reddish Brown,145,65,85,7,25,Sugarcane,DAP
Reddish Brown,150,65,85,7,25,Sugarcane,DAP
Reddish Brown,120,70,90,6.5,30,Sugarcane,DAP
Reddish Brown,125,70,90,6.5,30,Sugarcane,DAP
Reddish Brown,130,70,90,6.5,30,Sugarcane,DAP
Reddish Brown,135,70,90,6.5,30,Sugarcane,DAP
Reddish Brown,140,70,90,6.5,30,Sugarcane,DAP
Reddish Brown,145,70,90,6.5,30,Sugarcane,DAP
Reddish Brown,150,70,90,6.5,30,Sugarcane,DAP
Reddish Brown,120,75,95,7,20,Sugarcane,DAP
Reddish Brown,125,75,95,7,20,Sugarcane,DAP
Reddish Brown,130,75,95,7,20,Sugarcane,DAP
Reddish Brown,135,75,95,7,20,Sugarcane,DAP
Reddish Brown,140,75,95,7,20,Sugarcane,DAP
Reddish Brown,145,75,95,7,20,Sugarcane,DAP
Reddish Brown,150,75,95,7,20,Sugarcane,DAP
Reddish Brown,120,80,100,6.5,25,Sugarcane,DAP
Reddish Brown,125,80,100,6.5,25,Sugarcane,DAP
Reddish Brown,130,80,100,6.5,25,Sugarcane,DAP
Reddish Brown,135,80,100,6.5,25,Sugarcane,DAP
Reddish Brown,140,80,100,6.5,25,Sugarcane,DAP
Reddish Brown,145,80,100,6.5,25,Sugarcane,DAP
Reddish Brown,150,80,100,6.5,25,Sugarcane,DAP
Reddish Brown,120,60,85,7,30,Sugarcane,Urea
Reddish Brown,125,60,85,7,30,Sugarcane,Urea
Reddish Brown,130,60,85,7,30,Sugarcane,Urea
Reddish Brown,135,60,85,7,30,Sugarcane,Urea
Reddish Brown,140,60,85,7,30,Sugarcane,Urea
Reddish Brown,145,60,85,7,30,Sugarcane,Urea
Reddish Brown,150,60,85,7,30,Sugarcane,Urea
Reddish Brown,120,65,90,6.5,20,Sugarcane,Urea
Reddish Brown,125,65,90,6.5,20,Sugarcane,Urea
Reddish Brown,130,65,90,6.5,20,Sugarcane,Urea
Reddish Brown,135,65,90,6.5,20,Sugarcane,Urea
Reddish Brown,140,65,90,6.5,20,Sugarcane,Urea
Reddish Brown,145,65,90,6.5,20,Sugarcane,Urea
Reddish Brown,150,65,90,6.5,20,Sugarcane,Urea
Reddish Brown,120,70,95,7,25,Sugarcane,Urea
Reddish Brown,125,70,95,7,25,Sugarcane,Urea
Reddish Brown,130,70,95,7,25,Sugarcane,Urea
Reddish Brown,135,70,95,7,25,Sugarcane,Urea
Reddish Brown,140,70,95,7,25,Sugarcane,Urea
Reddish Brown,145,70,95,7,25,Sugarcane,Urea
Reddish Brown,150,70,95,7,25,Sugarcane,Urea
Reddish Brown,120,75,100,6.5,30,Sugarcane,Urea
Reddish Brown,125,75,100,6.5,30,Sugarcane,Urea
Reddish Brown,130,75,100,6.5,30,Sugarcane,Urea
Reddish Brown,135,75,100,6.5,30,Sugarcane,Urea
Reddish Brown,140,75,100,6.5,30,Sugarcane,Urea
Reddish Brown,145,75,100,6.5,30,Sugarcane,Urea
Reddish Brown,150,75,100,6.5,30,Sugarcane,Urea
Reddish Brown,120,80,80,7,20,Sugarcane,Urea
Reddish Brown,125,80,80,7,20,Sugarcane,Urea
Reddish Brown,130,80,80,7,20,Sugarcane,Urea
Reddish Brown,135,80,80,7,20,Sugarcane,Urea
Reddish Brown,140,80,80,7,20,Sugarcane,Urea
Reddish Brown,145,80,80,7,20,Sugarcane,Urea
Reddish Brown,150,80,80,7,20,Sugarcane,Urea
Reddish Brown,120,60,90,6.5,25,Sugarcane,MOP
Reddish Brown,125,60,90,6.5,25,Sugarcane,MOP
Reddish Brown,130,60,90,6.5,25,Sugarcane,MOP
Reddish Brown,135,60,90,6.5,25,Sugarcane,MOP
Reddish Brown,140,60,90,6.5,25,Sugarcane,MOP
Reddish Brown,145,60,90,6.5,25,Sugarcane,MOP
Reddish Brown,150,60,90,6.5,25,Sugarcane,MOP
Reddish Brown,120,65,95,7,30,Sugarcane,MOP
Reddish Brown,125,65,95,7,30,Sugarcane,MOP
Reddish Brown,130,65,95,7,30,Sugarcane,MOP
Reddish Brown,135,65,95,7,30,Sugarcane,MOP
Reddish Brown,140,65,95,7,30,Sugarcane,MOP
Reddish Brown,145,65,95,7,30,Sugarcane,MOP
Reddish Brown,150,65,95,7,30,Sugarcane,MOP
Reddish Brown,120,70,100,6.5,20,Sugarcane,MOP
Reddish Brown,125,70,100,6.5,20,Sugarcane,MOP
Reddish Brown,130,70,100,6.5,20,Sugarcane,MOP
Reddish Brown,135,70,100,6.5,20,Sugarcane,MOP
Reddish Brown,140,70,100,6.5,20,Sugarcane,MOP
Reddish Brown,145,70,100,6.5,20,Sugarcane,MOP
Reddish Brown,150,70,100,6.5,20,Sugarcane,MOP
Reddish Brown,120,75,80,7,25,Sugarcane,MOP
Reddish Brown,125,75,80,7,25,Sugarcane,MOP
Reddish Brown,130,75,80,7,25,Sugarcane,MOP
Reddish Brown,135,75,80,7,25,Sugarcane,MOP
Reddish Brown,140,75,80,7,25,Sugarcane,MOP
Reddish Brown,145,75,80,7,25,Sugarcane,MOP
Reddish Brown,150,75,80,7,25,Sugarcane,MOP
Reddish Brown,120,80,85,6.5,30,Sugarcane,MOP
Reddish Brown,125,80,85,6.5,30,Sugarcane,MOP
Reddish Brown,130,80,85,6.5,30,Sugarcane,MOP
Reddish Brown,135,80,85,6.5,30,Sugarcane,MOP
Reddish Brown,140,80,85,6.5,30,Sugarcane,MOP
Reddish Brown,145,80,85,6.5,30,Sugarcane,MOP
Reddish Brown,150,80,85,6.5,30,Sugarcane,MOP
Reddish Brown,120,60,95,7,20,Sugarcane,DAP
Reddish Brown,125,60,95,7,20,Sugarcane,DAP
Reddish Brown,130,60,95,7,20,Sugarcane,DAP
Reddish Brown,135,60,95,7,20,Sugarcane,DAP
Reddish Brown,140,60,95,7,20,Sugarcane,DAP
Reddish Brown,145,60,95,7,20,Sugarcane,DAP
Reddish Brown,150,60,95,7,20,Sugarcane,DAP
Reddish Brown,120,65,100,6.5,25,Sugarcane,DAP
Reddish Brown,125,65,100,6.5,25,Sugarcane,DAP
Reddish Brown,130,65,100,6.5,25,Sugarcane,DAP
Reddish Brown,135,65,100,6.5,25,Sugarcane,DAP
Reddish Brown,140,65,100,6.5,25,Sugarcane,DAP
Reddish Brown,145,65,100,6.5,25,Sugarcane,DAP
Reddish Brown,150,65,100,6.5,25,Sugarcane,DAP
Reddish Brown,120,70,80,7,30,Sugarcane,DAP
Reddish Brown,125,70,80,7,30,Sugarcane,DAP
Reddish Brown,130,70,80,7,30,Sugarcane,DAP
Reddish Brown,135,70,80,7,30,Sugarcane,DAP
Reddish Brown,140,70,80,7,30,Sugarcane,DAP
Reddish Brown,145,70,80,7,30,Sugarcane,DAP
Reddish Brown,150,70,80,7,30,Sugarcane,DAP
Reddish Brown,120,75,85,6.5,20,Sugarcane,DAP
Reddish Brown,125,75,85,6.5,20,Sugarcane,DAP
Reddish Brown,130,75,85,6.5,20,Sugarcane,DAP
Reddish Brown,135,75,85,6.5,20,Sugarcane,DAP
Reddish Brown,140,75,85,6.5,20,Sugarcane,DAP
Reddish Brown,145,75,85,6.5,20,Sugarcane,DAP
Reddish Brown,150,75,85,6.5,20,Sugarcane,DAP
Reddish Brown,120,80,90,7,25,Sugarcane,DAP
Reddish Brown,125,80,90,7,25,Sugarcane,DAP
Reddish Brown,130,80,90,7,25,Sugarcane,DAP
Reddish Brown,135,80,90,7,25,Sugarcane,DAP
Reddish Brown,140,80,90,7,25,Sugarcane,DAP
Reddish Brown,145,80,90,7,25,Sugarcane,DAP
Reddish Brown,150,80,90,7,25,Sugarcane,DAP
Reddish Brown,120,60,100,6.5,30,Sugarcane,Urea
Reddish Brown,125,60,100,6.5,30,Sugarcane,Urea
Reddish Brown,130,60,100,6.5,30,Sugarcane,Urea
Reddish Brown,135,60,100,6.5,30,Sugarcane,Urea
Reddish Brown,140,60,100,6.5,30,Sugarcane,Urea
Reddish Brown,145,60,100,6.5,30,Sugarcane,Urea
Reddish Brown,150,60,100,6.5,30,Sugarcane,Urea
Reddish Brown,120,65,80,7,20,Sugarcane,Urea
Reddish Brown,125,65,80,7,20,Sugarcane,Urea
Reddish Brown,130,65,80,7,20,Sugarcane,Urea
Reddish Brown,135,65,80,7,20,Sugarcane,Urea
Reddish Brown,140,65,80,7,20,Sugarcane,Urea
Reddish Brown,145,65,80,7,20,Sugarcane,Urea
Reddish Brown,150,65,80,7,20,Sugarcane,Urea
Reddish Brown,120,70,85,6.5,25,Sugarcane,Urea
Reddish Brown,125,70,85,6.5,25,Sugarcane,Urea
Reddish Brown,130,70,85,6.5,25,Sugarcane,Urea
Reddish Brown,135,70,85,6.5,25,Sugarcane,Urea
Reddish Brown,140,70,85,6.5,25,Sugarcane,Urea
Reddish Brown,145,70,85,6.5,25,Sugarcane,Urea
Reddish Brown,150,70,85,6.5,25,Sugarcane,Urea
Reddish Brown,120,75,90,7,30,Sugarcane,Urea
Reddish Brown,125,75,90,7,30,Sugarcane,Urea
Reddish Brown,130,75,90,7,30,Sugarcane,Urea
Reddish Brown,135,75,90,7,30,Sugarcane,Urea
Reddish Brown,140,75,90,7,30,Sugarcane,Urea
Reddish Brown,145,75,90,7,30,Sugarcane,Urea
Reddish Brown,150,75,90,7,30,Sugarcane,Urea
Reddish Brown,120,80,95,6.5,20,Sugarcane,Urea
Reddish Brown,125,80,95,6.5,20,Sugarcane,Urea
Reddish Brown,130,80,95,6.5,20,Sugarcane,Urea
Reddish Brown,135,80,95,6.5,20,Sugarcane,Urea
Reddish Brown,140,80,95,6.5,20,Sugarcane,Urea
Reddish Brown,145,80,95,6.5,20,Sugarcane,Urea
Reddish Brown,150,80,95,6.5,20,Sugarcane,Urea
Red,80,40,120,6,20,Grapes,Ferrous Sulphate
Red,85,40,120,6,20,Grapes,Ferrous Sulphate
Red,90,40,120,6,20,Grapes,Ferrous Sulphate
Red,95,40,120,6,20,Grapes,Ferrous Sulphate
Red,100,40,120,6,20,Grapes,Ferrous Sulphate
Red,80,45,125,6.5,25,Grapes,Ferrous Sulphate
Red,85,45,125,6.5,25,Grapes,Ferrous Sulphate
Red,90,45,125,6.5,25,Grapes,Ferrous Sulphate
Red,95,45,125,6.5,25,Grapes,Ferrous Sulphate
Red,100,45,125,6.5,25,Grapes,Ferrous Sulphate
Red,80,50,130,7,30,Grapes,Ferrous Sulphate
Red,85,50,130,7,30,Grapes,Ferrous Sulphate
Red,90,50,130,7,30,Grapes,Ferrous Sulphate
Red,95,50,130,7,30,Grapes,Ferrous Sulphate
Red,100,50,130,7,30,Grapes,Ferrous Sulphate
Red,80,55,135,7.5,20,Grapes,Ferrous Sulphate
Red,85,55,135,7.5,20,Grapes,Ferrous Sulphate
Red,90,55,135,7.5,20,Grapes,Ferrous Sulphate
Red,95,55,135,7.5,20,Grapes,Ferrous Sulphate
Red,100,55,135,7.5,20,Grapes,Ferrous Sulphate
Red,80,60,140,6,25,Grapes,Ferrous Sulphate
Red,85,60,140,6,25,Grapes,Ferrous Sulphate
Red,90,60,140,6,25,Grapes,Ferrous Sulphate
Red,95,60,140,6,25,Grapes,Ferrous Sulphate
Red,100,60,140,6,25,Grapes,Ferrous Sulphate
Red,80,40,130,7,25,Grapes,Hydrated Lime
Red,85,40,130,7,25,Grapes,Hydrated Lime
Red,90,40,130,7,25,Grapes,Hydrated Lime
Red,95,40,130,7,25,Grapes,Hydrated Lime
Red,100,40,130,7,25,Grapes,Hydrated Lime
Red,80,45,135,7.5,30,Grapes,Hydrated Lime
Red,85,45,135,7.5,30,Grapes,Hydrated Lime
Red,90,45,135,7.5,30,Grapes,Hydrated Lime
Red,95,45,135,7.5,30,Grapes,Hydrated Lime
Red,100,45,135,7.5,30,Grapes,Hydrated Lime
Red,80,50,140,6,20,Grapes,Hydrated Lime
Red,85,50,140,6,20,Grapes,Hydrated Lime
Red,90,50,140,6,20,Grapes,Hydrated Lime
Red,95,50,140,6,20,Grapes,Hydrated Lime
Red,100,50,140,6,20,Grapes,Hydrated Lime
Red,80,55,120,6.5,25,Grapes,Hydrated Lime
Red,85,55,120,6.5,25,Grapes,Hydrated Lime
Red,90,55,120,6.5,25,Grapes,Hydrated Lime
Red,95,55,120,6.5,25,Grapes,Hydrated Lime
Red,100,55,120,6.5,25,Grapes,Hydrated Lime
Red,80,60,125,7,30,Grapes,Hydrated Lime
Red,85,60,125,7,30,Grapes,Hydrated Lime
Red,90,60,125,7,30,Grapes,Hydrated Lime
Red,95,60,125,7,30,Grapes,Hydrated Lime
Red,100,60,125,7,30,Grapes,Hydrated Lime
Red,80,40,135,7.5,20,Grapes,Ferrous Sulphate
Red,85,40,135,7.5,20,Grapes,Ferrous Sulphate
Red,90,40,135,7.5,20,Grapes,Ferrous Sulphate
Red,95,40,135,7.5,20,Grapes,Ferrous Sulphate
Red,100,40,135,7.5,20,Grapes,Ferrous Sulphate
Red,80,45,140,6,25,Grapes,Ferrous Sulphate
Red,85,45,140,6,25,Grapes,Ferrous Sulphate
Red,90,45,140,6,25,Grapes,Ferrous Sulphate
Red,95,45,140,6,25,Grapes,Ferrous Sulphate
Red,100,45,140,6,25,Grapes,Ferrous Sulphate
Red,80,50,120,6.5,30,Grapes,Ferrous Sulphate
Red,85,50,120,6.5,30,Grapes,Ferrous Sulphate
Red,90,50,120,6.5,30,Grapes,Ferrous Sulphate
Red,95,50,120,6.5,30,Grapes,Ferrous Sulphate
Red,100,50,120,6.5,30,Grapes,Ferrous Sulphate
Red,80,55,125,7,20,Grapes,Ferrous Sulphate
Red,85,55,125,7,20,Grapes,Ferrous Sulphate
Red,90,55,125,7,20,Grapes,Ferrous Sulphate
Red,95,55,125,7,20,Grapes,Ferrous Sulphate
Red,100,55,125,7,20,Grapes,Ferrous Sulphate
Red,80,60,130,7.5,25,Grapes,Ferrous Sulphate
Red,85,60,130,7.5,25,Grapes,Ferrous Sulphate
Red,90,60,130,7.5,25,Grapes,Ferrous Sulphate
Red,95,60,130,7.5,25,Grapes,Ferrous Sulphate
Red,100,60,130,7.5,25,Grapes,Ferrous Sulphate
Black,120,60,40,5.5,20,Maize,MOP
Black,125,60,40,5.5,20,Maize,MOP
Black,130,60,40,5.5,20,Maize,MOP
Black,135,60,40,5.5,20,Maize,MOP
Black,140,60,40,5.5,20,Maize,MOP
Black,145,60,40,5.5,20,Maize,MOP
Black,150,60,40,5.5,20,Maize,MOP
Black,120,65,45,6,25,Maize,MOP
Black,125,65,45,6,25,Maize,MOP
Black,130,65,45,6,25,Maize,MOP
Black,135,65,45,6,25,Maize,MOP
Black,140,65,45,6,25,Maize,MOP
Black,145,65,45,6,25,Maize,MOP
Black,150,65,45,6,25,Maize,MOP
Black,120,70,50,6.5,30,Maize,MOP
Black,125,70,50,6.5,30,Maize,MOP
Black,130,70,50,6.5,30,Maize,MOP
Black,135,70,50,6.5,30,Maize,MOP
Black,140,70,50,6.5,30,Maize,MOP
Black,145,70,50,6.5,30,Maize,MOP
Black,150,70,50,6.5,30,Maize,MOP
Black,120,75,55,7,20,Maize,MOP
Black,125,75,55,7,20,Maize,MOP
